area,property_type,bedRoom,bathroom,balcony,facing,sector,society_name,Price,Study_room,Servant_room,Pooja_room,Other,floor,age,feature_score,furnish_score,rate
14168.0,flat,3,3,3,East,65,mm heights,2.79,0,0,0,0,26.0,Under Construction,5,0.0,1969.226425748165
11724.0,flat,4,4,3,,41,south city floors,3.4,0,0,0,0,0.0,undefined,0,0.5,2900.0341180484475
7272.0,flat,2,2,1,,12,allure homes,0.72,0,0,0,1,2.0,Relatively New,3,28.5,990.0990099009902
7036.0,flat,2,2,1,North,104,zara aavaas,0.4,0,0,0,0,4.0,Relatively New,9,10.0,568.5048322910744
4105.0,flat,2,2,2,,95,sidhartha ncr one phase,0.56,0,0,0,0,10.0,Relatively New,17,18.5,1364.1900121802682
6790.0,flat,3,3,3,,71,chd avenue,1.1,0,0,0,1,11.0,Relatively New,19,0.0,1620.0294550810015
5420.0,flat,2,2,3,South-East,37D,ramprastha the edge towers,0.71,0,0,0,1,10.0,Newly House,13,0.0,1309.9630996309963
6024.0,flat,2,2,3+,,79,supertech araville,0.78,0,0,0,1,0.0,Newly House,20,0.0,1294.820717131474
5882.0,flat,2,2,3,,37C,imperia aashiyara,0.4,0,0,0,0,3.0,Under Construction,24,0.0,680.0408024481469
11716.0,flat,3,2,2,East,113,la vida by tata housing,1.85,0,0,0,0,7.0,Newly House,4,0.0,1579.0372140662341
12181.0,flat,2,2,1,,102,shapoorji pallonji joyville gurugram,1.1,0,0,0,0,8.0,Under Construction,23,0.0,903.0457269518103
12250.0,flat,2,2,2,,61,smart world orchard,1.41,1,0,0,0,2.0,Under Construction,18,0.0,1151.0204081632653
7455.0,flat,3,3,3,North,79,supertech araville,1.45,0,0,0,0,3.0,Relatively New,0,14.0,1945.0033534540578
13500.0,flat,3,3,2,North-East,61,smart world orchard,2.2,0,0,0,0,1.0,Under Construction,9,0.0,1629.6296296296296
9909.0,flat,2,2,3,East,33,unitech the residences,1.1,0,0,0,0,9.0,Mid,8,41.5,1110.1019275406197
9876.0,flat,3,4,3+,South,102,emaar imperial gardens,2.05,0,1,0,0,14.0,Relatively New,23,0.0,2075.739165654111
5000.0,flat,3,2,3,,92,sare homes,0.6,0,0,0,0,4.0,Mid,9,18.0,1200.0
4820.0,flat,2,3,3,,89,greenopolis,0.8,1,0,0,1,8.0,Under Construction,17,0.0,1659.7510373443984
7032.0,flat,2,2,2,East,84,pivotal devaan,0.41,0,0,0,0,10.0,Newly House,5,16.5,583.0489192263935
5548.0,flat,3,3,3,East,73,today callidora,0.9,0,1,0,0,3.0,Under Construction,19,0.0,1622.2062004325883
5888.0,flat,2,2,1,East,Krishna Colony,m m residency krishna colony gurgaon,0.54,0,0,0,0,3.0,Relatively New,8,6.5,917.1195652173913
7585.0,flat,3,2,2,,36,signature global park,0.82,0,0,0,0,2.0,Newly House,4,0.0,1081.081081081081
6734.0,flat,3,3,3+,North,71,chd avenue,1.0,0,0,0,0,3.0,Relatively New,1,15.5,1485.001485001485
9024.0,flat,3,4,3,,56,park royal apartment,1.85,0,1,0,0,7.0,Old,12,20.0,2050.0886524822695
8000.0,flat,3,3,2,West,83,vatika boulevard residences and heights,1.42,0,0,0,0,2.0,Relatively New,23,22.5,1775.0
9166.0,flat,2,2,3,,37D,signature global the millennia,0.55,0,0,0,0,3.0,Newly House,18,0.0,600.0436395374209
15980.0,flat,2,2,3,,65,mm heights,2.29,1,0,0,0,8.0,Under Construction,5,0.0,1433.0413016270338
10601.0,flat,2,2,2,,102,shapoorji pallonji joyville gurugram,0.97,0,0,0,0,12.0,Under Construction,10,7.5,915.0080181114989
3111.1111111111113,flat,3,4,3,,53,tulip monsella,8.25,0,1,0,0,8.0,Under Construction,12,14.0,26517.85714285714
4444.0,flat,2,2,1,East,Ashok Vihar Phase,shyamkunj ashok vihar pahse,0.3,0,0,0,0,1.0,Relatively New,3,5.5,675.0675067506751
14335.0,flat,2,2,3,East,33,godrej nature plus,1.65,0,0,0,0,1.0,Under Construction,15,0.0,1151.0289501220789
15793.0,flat,2,2,2,,65,mm heights,1.99,0,0,0,0,26.0,Under Construction,0,0.0,1260.0519217374786
12500.0,flat,2,2,3,,68,mm the marina,1.0,0,0,0,0,21.0,Relatively New,15,0.0,800.0
2951.3333333333335,flat,3,3,3,,62,emaar digihomes,4.25,1,0,0,0,8.0,Under Construction,8,10.5,14400.271063925908
5000.0,flat,4,4,3,East,78,umang monsoon breeze,1.25,0,1,1,1,2.0,Relatively New,15,1.0,2500.0
6300.0,flat,3,3,3,,83,mapsko paradise,0.95,0,0,0,0,1.0,Mid,0,0.0,1507.936507936508
7777.0,flat,3,2,2,,4,cancon enclave,1.05,0,0,0,0,2.0,Newly House,0,17.5,1350.1350135013502
14100.0,flat,4,5,3+,,72,tata primanti,4.1,0,1,0,1,39.0,Newly House,23,0.0,2907.801418439716
6983.0,flat,2,2,2,North-East,90,mrg world ultimus,0.5,0,0,0,0,1.0,Under Construction,6,0.0,716.0246312473149
5892.0,flat,4,3,3,,1,sonata group housing gh,1.65,0,1,0,0,8.0,Newly House,5,0.0,2800.4073319755603
10158.0,flat,3,3,3,North-East,70A,bptp pedestal,1.6,0,1,0,1,2.0,Newly House,17,0.0,1575.1132112620594
13750.0,flat,3,2,3,South,61,smart world orchard,2.1,0,0,0,0,3.0,Under Construction,28,0.0,1527.2727272727273
3648.0,flat,4,4,3,,1,hsiidc sidco aravali,0.9,0,0,0,0,7.0,Mid,0,0.0,2467.1052631578946
7772.0,flat,2,2,3+,North-East,79,godrej aria,1.1,0,0,0,0,4.0,Newly House,9,10.0,1415.3371075656203
6739.0,flat,2,2,3+,,99,assotech blith,0.92,0,0,0,0,22.0,Under Construction,14,0.0,1365.1877133105802
5556.0,flat,3,3,2,,92,sare crescent parc,0.7,0,0,0,0,14.0,Under Construction,13,0.0,1259.899208063355
6325.0,flat,3,4,2,,70,unitech vistas,0.99,0,0,0,0,11.0,Under Construction,0,0.0,1565.2173913043478
6061.0,flat,2,2,3+,North,79,supertech araville,0.715,0,0,0,1,17.0,Newly House,17,15.5,1179.6733212341198
6429.0,flat,2,2,3,,103,ansal housing highland park,0.875,0,0,0,0,3.0,Newly House,15,0.0,1361.0203764193498
6862.0,flat,3,2,2,,69,tulip white,0.91,0,0,0,0,12.0,Mid,14,10.0,1326.1439813465463
6377.0,flat,3,4,3+,,82,mapsko casa bella,1.25,0,0,0,0,8.0,Under Construction,0,0.0,1960.169358632586
10531.0,flat,2,2,2,North-East,47,unitech uniworld gardens,1.05,0,0,0,0,3.0,Relatively New,4,18.5,997.0563099420758
5038.0,flat,2,2,3+,,37C,ild grand,0.66,0,0,0,0,14.0,undefined,0,0.0,1310.0436681222707
13969.0,flat,2,2,No,,113,mm capital,1.83,0,0,0,0,7.0,undefined,0,0.0,1310.0436681222707
4800.0,flat,2,2,2,,70,unitech vistas,0.5256000000000001,0,0,0,1,9.0,Under Construction,9,0.0,1095.0000000000002
5797.0,flat,2,2,3,North-East,37D,ramprastha the edge towers,0.8,0,0,0,0,2.0,Relatively New,14,14.5,1380.0241504226324
12000.0,flat,3,2,No,,89,smart world gems,1.71,0,0,0,0,3.0,undefined,0,0.5,1425.0
9286.0,flat,1,1,No,,83,sapphire eighty three,0.65,0,0,0,0,6.0,undefined,0,3.5,699.9784622011631
6510.0,flat,3,3,No,,99A,pareena coban residences,1.3,0,0,0,0,16.0,undefined,0,0.0,1996.9278033794162
5384.0,flat,3,3,3+,West,92,sare crescent parc,0.82,0,0,0,0,12.0,undefined,0,0.5,1523.0312035661216
4582.777777777777,flat,3,3,3,East,54,dlf the grove,5.7,0,0,0,0,1.0,undefined,0,3.5,12437.871257122077
10945.0,flat,1,1,2,,63,baani city center,0.88,0,0,0,0,4.0,undefined,0,3.5,804.0201005025126
9851.0,flat,4,4,3,,110,indiabulls enigma,4.0,0,0,0,0,17.0,Newly House,0,0.0,4060.5014719317837
8075.0,flat,3,4,3,North-East,85,ss the leaf,1.93,0,1,0,0,7.0,Relatively New,30,15.0,2390.092879256966
13269.0,flat,4,4,3,South-East,113,smart world one dxp,3.45,1,1,0,0,11.0,Under Construction,26,27.0,2600.0452181777073
7727.0,flat,3,3,3,South,56,sukhshanti apartment,1.7,1,0,0,0,4.0,Mid,9,0.0,2200.0776497994048
15998.0,flat,3,5,3+,West,65,mm golfestate,6.15,0,1,0,0,1.0,Relatively New,9,19.5,3844.230528816102
7865.0,flat,3,3,3+,North,Palam Vihar,bestech park view residency,1.4,0,0,0,0,6.0,Old,23,61.0,1780.0381436745074
7400.0,flat,3,3,2,South-West,84,ss almeria,1.48,0,1,0,0,1.0,Newly House,23,49.0,2000.0
7510.0,flat,4,4,3+,South-East,33,jmd gardens,3.25,0,1,0,0,17.0,Old,27,70.5,4327.563249001331
8514.0,flat,3,2,3+,South-East,Kanahi,cghs agrim apartment,1.49,0,0,0,0,1.0,Old,13,29.0,1750.0587268029128
4599.0,flat,2,2,2,South-East,11,global hill view,0.3,0,0,0,0,16.0,Relatively New,0,0.0,652.3157208088714
13000.0,flat,3,3,3,South-East,67,ireo victory valley,3.49,0,1,0,0,19.0,Relatively New,18,0.0,2684.6153846153848
14257.0,flat,2,2,3,,62,emaar digihomes,2.15,0,0,0,0,31.0,Under Construction,23,0.0,1508.0311425966192
9333.0,flat,2,2,3,,33,godrej nature plus,1.4,0,0,0,0,14.0,Under Construction,16,0.0,1500.0535733419051
14214.0,flat,3,3,2,South-West,Dlf Phase,dlf carlton estate,2.0,0,0,0,0,5.0,Mid,19,17.0,1407.0634585619812
14110.0,flat,3,3,2,,61,smart world orchard,2.3,1,0,0,0,2.0,Under Construction,20,0.0,1630.049610205528
7248.0,flat,2,1,3,,Sohna,signature global park,0.54,0,0,0,0,1.0,Under Construction,17,3.0,745.0331125827814
6921.0,flat,4,3,3,South-West,9A,railway officers rpf society,1.25,0,1,0,0,1.0,Old,10,13.5,1806.0973847709868
10603.0,flat,2,2,1,East,85,godrej air,1.05,0,0,0,0,15.0,Under Construction,14,0.0,990.2857681788173
8620.0,flat,3,4,3,West,77,emaar mgf palm hills,1.25,0,1,0,0,1.0,Relatively New,22,23.5,1450.1160092807424
9090.0,flat,1,1,1,North,28,maruti vihar,1.0,1,0,1,0,1.0,Old,14,28.5,1100.1100110011
7391.0,flat,5,5,2,North-West,14,vasant appartments,1.7,1,0,1,0,2.0,Old,10,57.5,2300.0947097821677
4666.0,flat,4,6,2,East,86,ansal heights,1.3,0,1,0,1,11.0,Newly House,18,0.0,2786.112301757394
16960.0,flat,3,3,3,,102,shapoorji pallonji joyville gurugram,2.12,0,0,0,0,9.0,Relatively New,17,12.0,1250.0
3689.8888888888887,flat,3,4,3+,South,61,puri the aravallis,3.9,0,1,0,0,33.0,Under Construction,28,0.0,10569.423951338493
11516.0,flat,3,3,3+,North,Nirvana Country,the close north,3.0,0,1,0,0,14.0,Old,24,34.5,2605.071205279611
14202.0,flat,3,3,2,North,61,smart world orchard,2.2,0,0,0,0,4.0,Under Construction,29,0.0,1549.077594704971
8181.0,flat,3,3,3,North-West,102,emaar gurgaon greens,1.35,0,1,0,0,5.0,Relatively New,26,8.0,1650.1650165016501
10500.0,flat,3,2,2,,33,godrej nature plus,1.67,0,0,0,0,18.0,Under Construction,16,0.0,1590.4761904761904
6666.0,flat,2,2,2,South-West,103,landmark the residency,0.9,0,0,0,0,1.0,Relatively New,8,3.0,1350.1350135013502
11500.0,flat,4,4,3+,East,113,mm capital,2.37,1,0,0,0,20.0,Under Construction,28,0.5,2060.8695652173915
9900.0,flat,3,3,3+,North,102,emaar imperial gardens,1.98,0,1,0,0,9.0,Relatively New,19,33.5,2000.0
1957.6666666666667,flat,4,4,3,North-West,Dlf Phase,dlf belvedere towers,3.7,0,1,0,0,18.0,Old,7,44.0,18900.05108121914
17000.0,flat,4,4,3+,,111,mm crown,4.67,0,0,0,0,8.0,Under Construction,0,0.0,2747.0588235294117
8206.0,flat,2,2,3,,79,godrej,1.29,0,0,0,0,4.0,Newly House,0,0.0,1572.0204728247625
15240.0,flat,3,3,3+,North-West,48,central park resorts,3.65,0,0,0,1,9.0,Relatively New,28,43.5,2395.0131233595803
2151.4444444444443,flat,3,3,3+,,53,tulip monsella,5.6,0,0,0,0,1.0,Under Construction,8,23.0,26029.024428032848
5832.0,flat,4,4,3,East,92,sare crescent parc royal greens phase,1.25,0,1,0,0,20.0,Relatively New,16,0.0,2143.347050754458
9777.0,flat,2,2,3+,North-West,70A,aipl club residences,1.27,0,0,0,1,24.0,Relatively New,24,13.5,1298.9669632811701
6542.0,flat,3,2,3+,,108,experion the heartsong,1.36,1,1,0,0,2.0,Relatively New,18,34.5,2078.874961785387
8160.0,flat,3,3,3,South-East,37D,signature global city,1.0,0,0,0,0,4.0,Under Construction,9,17.0,1225.4901960784314
9334.0,flat,4,5,3+,,48,bestech park view city,4.25,1,0,0,0,14.0,Mid,19,29.5,4553.2461967002355
9473.0,flat,3,3,3+,South,83,emaar palm gardens,1.8,0,0,0,0,9.0,Relatively New,0,0.0,1900.1372321334318
6597.0,flat,3,4,2,North-East,71,chd avenue,1.25,1,1,1,1,14.0,Relatively New,27,48.5,1894.8006669698348
5897.0,flat,2,2,1,South-East,Sohna,mvn athens,0.27,0,0,0,1,4.0,Relatively New,7,23.5,457.8599287773444
2020.111111111111,flat,3,3,1,,59,mahindra luminare,5.5,0,1,0,0,26.0,Under Construction,12,21.0,27226.225180133108
4271.0,flat,3,3,3,North-West,92,raheja navodaya,0.85,0,0,0,0,2.0,Relatively New,23,9.5,1990.1662374151254
7725.0,flat,2,2,2,North-East,33,godrej nature plus,1.07,0,0,0,0,14.0,Under Construction,18,0.0,1385.1132686084143
10895.0,flat,1,1,1,South-West,67,mm urbana,0.95,0,0,0,0,17.0,Relatively New,9,0.0,871.9596145020652
11845.0,flat,2,3,3,South-West,108,experion the heartsong,0.87,0,1,0,0,2.0,Relatively New,24,21.5,734.4871253693542
2600.1111111111113,flat,4,5,3,North-East,108,sobha city,4.1,1,1,0,0,25.0,Newly House,22,15.5,15768.556899277808
9182.0,flat,2,2,3+,West,33,godrej nature plus,1.27,0,0,0,0,9.0,Under Construction,13,0.0,1383.1409279024178
12782.0,flat,2,2,2,East,61,smart world orchard,1.47,1,0,0,0,4.0,Under Construction,11,11.0,1150.0547645125957
15681.0,flat,3,4,3,East,66,emaar mgf the palm drive,3.45,0,1,0,0,6.0,Relatively New,22,27.5,2200.114788597666
7539.0,flat,2,2,3,East,Palam Vihar,bestech park view residency,1.18,1,0,0,0,5.0,Old,22,12.0,1565.1943228544899
8072.0,flat,3,4,3+,East,Palam Vihar,bestech park view residency,1.55,0,1,0,0,4.0,Old,22,12.0,1920.2180376610506
14376.0,flat,3,4,3,East,67,mm merlin,3.39,0,1,0,0,14.0,Relatively New,7,26.5,2358.0968280467446
9221.0,flat,3,3,3+,North-West,86,dlf the skycourt,1.54,0,1,0,0,15.0,Relatively New,30,0.0,1670.10085674005
8606.0,flat,3,3,3,East,102,emaar gurgaon greens,1.42,0,1,0,0,7.0,Relatively New,25,0.0,1650.0116198001394
10000.0,flat,3,3,2,North-East,30,afnhb jalvayu vihar,1.3,0,0,0,0,2.0,Old,4,0.0,1300.0
14516.0,flat,3,3,2,West,Dlf Phase,dlf regency park,2.25,0,1,0,0,16.0,Old,22,0.0,1550.013777900248
14583.0,flat,3,4,3,North-East,67,ireo victory valley,3.5,0,1,1,0,24.0,Relatively New,28,39.5,2400.0548583967634
2133.3333333333335,flat,4,6,3+,North-East,22,ambience creacions,4.8,0,1,1,0,10.0,Newly House,9,36.5,22500.0
8047.0,flat,2,2,2,,92,signature global city,0.78,0,0,0,0,2.0,Under Construction,15,17.5,969.3053311793215
4888.0,flat,3,3,2,North-West,9A,the khushboo cooperative housing society ltd,0.88,0,0,0,0,2.0,Old,6,29.5,1800.3273322422258
10007.0,flat,3,3,3,North-East,102,adani mk oyster grande,2.6,1,1,0,0,2.0,Relatively New,25,15.0,2598.181273108824
13765.0,flat,4,4,3,South-East,Dlf Phase,dlf belvedere towers,3.4,0,1,0,0,1.0,Old,7,0.0,2470.0326916091535
14478.0,flat,3,4,2,East,108,sobha city,2.9,0,0,0,0,8.0,Newly House,21,0.0,2003.0390937974857
4651.0,flat,2,2,2,South,108,raheja vedaanta,0.7,0,0,0,0,12.0,Mid,21,8.0,1505.0526768436896
9740.0,flat,3,3,3+,West,86,dlf the skycourt,1.5,1,0,0,0,18.0,Relatively New,30,0.0,1540.041067761807
9552.0,flat,3,3,3,North,Gwal Pahari,suncity vatsal valley,1.28,0,0,0,0,1.0,Relatively New,13,50.0,1340.033500837521
14800.0,flat,3,3,3+,North-West,113,mm capital,2.51,1,0,0,0,2.0,Under Construction,9,0.0,1695.9459459459456
2063.4444444444443,flat,4,5,3+,North-East,Dlf Phase,dlf city plots phase,6.5,0,1,0,0,3.0,Newly House,8,55.5,31500.72693985246
14500.0,flat,3,3,1,,Heritage City,unitech heritage city,3.63,0,1,0,0,11.0,Old,17,0.0,2503.448275862069
8604.0,flat,3,3,3,,79,bestech altura,1.85,0,1,0,0,7.0,Under Construction,16,15.0,2150.1627150162717
8521.0,flat,4,6,3,,103,indiabulls centrum park,2.45,0,1,0,0,5.0,Relatively New,15,0.0,2875.249383875132
6509.0,flat,3,4,2,North-East,85,orris aster court premier,1.38,0,1,0,0,6.0,Relatively New,14,0.0,2120.1413427561833
11028.0,flat,4,4,3+,East,Gwal Pahari,paras quartier,5.9,1,1,1,0,19.0,Newly House,31,29.5,5350.018135654697
6134.0,flat,4,6,3+,West,82,mapsko casa bella,3.0,0,1,1,0,25.0,Relatively New,26,71.0,4890.772742093251
11426.0,flat,4,4,3+,,1,samadhan shri kamal cghs,2.01,0,0,0,0,10.0,Mid,0,34.0,1759.1458078067562
11938.0,flat,4,4,3+,North,38,navjyoti apartment,2.1,0,0,0,0,10.0,Old,6,52.5,1759.0886245602278
13281.0,flat,3,4,3+,East,Dlf Phase,ambience lagoon,4.25,0,1,0,0,3.0,Old,26,27.5,3200.06023642798
12318.0,flat,3,4,3,East,49,orchid petals,2.55,1,0,0,0,8.0,Relatively New,9,29.0,2070.141256697516
8510.0,flat,4,3,3,North,52,friends apartment,2.0,0,1,0,0,5.0,Mid,17,51.5,2350.1762632197415
12810.0,flat,3,4,3+,South-East,Nirvana Country,the close south,3.25,0,1,0,0,4.0,Old,27,58.0,2537.080405932865
7825.0,flat,3,3,3,,Dwarka Expressway Gurgaon,hero homes,1.6,0,0,0,0,1.0,Newly House,9,10.0,2044.7284345047924
7825.0,flat,3,4,3+,North-East,Palam Vihar,bestech park view residency,1.5,0,1,0,0,10.0,Mid,22,0.0,1916.932907348243
14938.0,flat,3,3,2,North-East,108,sobha city,3.75,0,1,0,0,16.0,Newly House,19,1.5,2510.376221716428
6709.0,flat,2,2,3,North-East,Palam Vihar,bestech park view residency,0.95,0,0,0,0,10.0,Old,22,25.5,1416.0083469965718
1196.5555555555557,flat,4,3,3,East,15,cghs rail vihar,1.4,0,0,0,0,3.0,Old,13,27.0,11700.250719658277
8087.0,flat,3,4,3+,South-West,86,dlf the skycourt,1.56,0,0,0,0,17.0,Relatively New,32,0.0,1929.0218869791022
8181.0,flat,3,3,3,North-East,102,emaar gurgaon greens,1.35,0,1,0,0,9.0,Relatively New,21,20.0,1650.1650165016501
10378.0,flat,2,2,2,North-East,102,shapoorji pallonji joyville gurugram,1.4,0,0,0,0,11.0,Newly House,9,33.0,1349.007515899017
13696.0,flat,3,3,2,East,Dlf Phase,dlf regency park,2.26,0,1,0,0,19.0,Old,29,0.0,1650.1168224299063
8043.0,flat,2,2,2,North,33,eldeco accolade,1.2,1,0,0,0,0.0,Newly House,16,0.0,1491.9806042521448
10000.0,flat,4,4,3,North-East,37D,bptp terra,2.08,1,1,1,0,0.0,Newly House,24,13.0,2080.0
7267.0,flat,3,4,3,North,85,ss the leaf,1.75,0,1,0,0,8.0,Relatively New,9,15.0,2408.14641530205
11832.0,flat,3,3,3,East,67,ireo victory valley,2.99,0,1,0,0,4.0,Relatively New,7,24.5,2527.0453008789727
14254.0,flat,2,2,2,North,62,emaar digihomes,2.1,0,1,0,0,30.0,Newly House,15,34.0,1473.2706608671251
11903.0,flat,3,3,3+,North-West,67,ireo victory valley,2.87,0,1,0,0,16.0,Relatively New,32,49.0,2411.1568512139797
13224.0,flat,3,3,2,North-East,Dlf Phase,dlf regency park,2.35,0,1,0,0,18.0,Old,20,23.0,1777.071990320629
12000.0,flat,3,4,3,,Ambience Island,lagoon apartment,3.0,0,0,0,0,2.0,Mid,2,15.5,2500.0
13636.0,flat,4,6,3+,,Ambience Island,lagoon apartment,6.0,0,0,0,0,7.0,Mid,0,17.5,4400.1173364623055
14242.0,flat,3,3,3,South-West,65,emaar mgf emerald floors premier,2.35,1,1,0,0,2.0,Relatively New,31,0.0,1650.0491504002248
5681.0,flat,3,4,3+,North-East,103,indiabulls centrum park,1.9,1,1,1,1,10.0,Relatively New,9,31.5,3344.4816053511704
4881.0,flat,3,3,2,West,85,orris carnation residency,0.72,0,0,0,1,9.0,Mid,9,0.0,1475.1075599262447
4259.0,flat,3,2,3+,South,1A,sbr minda sec imt manesar,0.65,0,0,0,0,6.0,Mid,1,7.5,1526.1798544259216
11185.0,flat,3,4,3+,South-East,81,dlf the ultima,2.34,0,1,0,0,14.0,Relatively New,32,48.5,2092.087617344658
15575.0,flat,4,5,3+,East,113,mm capital,2.57,1,0,0,0,25.0,Under Construction,19,34.0,1650.0802568218298
7804.0,flat,3,3,3+,South-West,37D,bptp terra,1.71,1,0,0,0,7.0,Relatively New,14,8.5,2191.1840082009226
9895.0,flat,5,5,3,South-West,110,indiabulls enigma,3.79,0,1,0,1,4.0,Relatively New,22,27.0,3830.2172814552805
7884.0,flat,4,4,3+,West,56,the lions cghs,2.05,0,0,0,0,7.0,Old,25,24.5,2600.202942668696
1939.4444444444443,flat,3,3,3,North,65,mm golfestate,5.2,1,1,0,0,18.0,Relatively New,18,36.5,26811.801775995416
1975.2222222222222,flat,3,3,3,South-West,66,emaar mgf the palm drive,3.2,1,1,1,0,12.0,Relatively New,25,20.0,16200.708781009169
7272.0,flat,2,2,1,North-East,30,afnhb jalvayu vihar,0.69,0,0,0,0,3.0,Old,14,11.5,948.8448844884488
13383.0,flat,3,3,2,West,112,experion windchants,3.75,0,1,0,0,21.0,Relatively New,29,27.5,2802.0623178659494
12312.0,flat,3,4,3+,South,112,experion windchants,3.65,0,1,0,0,14.0,Relatively New,28,26.5,2964.5873944119558
11584.0,flat,4,5,3+,South,112,experion windchants,5.49,0,1,0,0,5.0,Relatively New,29,33.5,4739.295580110497
5011.0,flat,4,4,3+,North,84,antriksh heights,1.05,1,0,0,0,3.0,Newly House,19,0.0,2095.390141688286
13266.0,flat,3,4,2,,108,sobha city,3.35,0,0,0,0,19.0,Newly House,20,0.0,2525.252525252525
11505.0,flat,3,3,3+,,47,unitech uniworld gardens,2.4,0,1,0,0,10.0,Mid,25,41.5,2086.0495436766623
7600.0,flat,3,3,3+,North-East,56,park royal apartment,1.71,0,1,0,0,5.0,Mid,19,25.0,2250.0
15384.0,flat,5,6,3+,North-East,106,elan the presidential,6.3,0,0,0,0,10.0,Under Construction,18,51.5,4095.163806552262
9490.0,flat,3,3,2,North,109,raheja atharva,2.2,0,1,0,0,7.0,Mid,22,13.0,2318.2297154899893
9558.0,flat,4,4,3,South,110,indiabulls enigma,3.25,0,1,0,1,11.0,Relatively New,22,21.0,3400.292948315547
3140.6666666666665,flat,4,5,3+,North-West,48,central park resorts,11.25,0,1,1,0,2.0,Relatively New,14,10.5,35820.42029293144
13750.0,flat,3,3,3,,33,central park flower valley,3.3,1,1,1,0,2.0,Under Construction,17,0.0,2400.0
7869.0,flat,3,4,3+,South-West,Palam Vihar,bestech park view residency,1.51,0,1,0,0,7.0,Mid,22,19.5,1918.9223535392046
13495.0,flat,3,3,3,North-East,102,emaar gurgaon greens,1.38,0,1,0,0,6.0,Relatively New,24,29.5,1022.600963319748
2044.4444444444443,flat,3,3,3,North,66,emaar mgf the palm drive,4.6,1,1,1,0,11.0,Relatively New,25,20.0,22500.0
8484.0,flat,3,3,3,South-West,102,emaar gurgaon greens,1.4,0,1,0,0,9.0,Relatively New,9,0.0,1650.1650165016501
1969.0,flat,4,4,3,East,65,emaar mgf emerald floors premier,3.5,0,1,0,0,4.0,Relatively New,26,33.0,17775.520568816657
5530.0,flat,3,4,2,South-West,82,mapsko royale ville,0.99,0,1,0,0,14.0,Newly House,21,0.0,1790.235081374322
16060.0,flat,3,3,3,North,65,emaar mgf emerald floors premier,2.65,1,1,0,0,5.0,Relatively New,7,0.0,1650.0622665006226
12346.0,flat,3,3,2,North-West,45,unitech greenwood city,2.4,0,1,0,0,1.0,Newly House,4,41.5,1943.9494573141098
7674.0,flat,3,3,3+,North-East,109,ats tourmaline,1.65,0,1,0,0,16.0,Relatively New,9,28.0,2150.1172791243157
6921.0,flat,4,3,3,,9A,railway officers rpf society,1.25,0,1,0,0,1.0,Old,8,12.0,1806.0973847709868
14871.0,flat,3,3,3,North,62,emaar digihomes,4.0,0,1,0,0,18.0,Newly House,10,37.5,2689.7989375294196
9473.0,flat,3,3,3,South,83,emaar palm gardens,1.8,0,1,0,0,6.0,Relatively New,22,23.5,1900.1372321334318
11121.0,flat,4,3,3+,South,91,tarc maceo,1.75,1,1,1,0,8.0,Relatively New,26,0.0,1573.599496448161
14242.0,flat,3,3,2,East,65,emaar mgf emerald floors premier,2.35,1,1,0,0,4.0,Relatively New,32,0.0,1650.0491504002248
16486.0,flat,4,5,3+,East,62,pioneer urban presidia,7.15,1,1,0,0,7.0,Relatively New,28,68.0,4337.013223341017
8410.0,flat,4,3,3,South,77,emaar mgf palm hills,1.64,0,1,0,0,9.0,Relatively New,23,0.0,1950.0594530321043
16969.0,flat,3,3,2,East,65,emaar mgf emerald floors premier,2.8,0,1,0,0,3.0,Relatively New,24,18.0,1650.06777064058
2373.3333333333335,flat,4,6,3+,East,54,la lagune,6.75,0,1,0,0,11.0,Mid,25,52.0,28441.011235955055
14583.0,flat,3,4,3,South-East,67,mm merlin,3.5,0,1,0,0,17.0,Relatively New,32,36.5,2400.0548583967634
2976.6666666666665,flat,3,3,3,South,65,mm latitude,4.6,1,1,1,0,7.0,Newly House,23,34.0,15453.527435610304
12500.0,flat,3,3,3,North-East,74,mm skywalk,2.25,1,0,0,0,5.0,Relatively New,30,0.0,1800.0
10516.0,flat,3,3,3+,North-East,82A,dlf the primus,2.2,0,1,0,0,16.0,Relatively New,30,51.0,2092.050209205021
10936.0,flat,4,4,3+,North-East,82A,dlf the primus,2.85,0,1,0,0,2.0,Newly House,32,59.0,2606.0716898317482
7945.0,flat,4,4,3+,North,90,dlf regal gardens,1.76,0,0,0,0,8.0,Relatively New,31,39.0,2215.2297042164882
7220.0,flat,2,2,3+,North-East,106,paras dews,1.0,0,0,0,0,2.0,Newly House,6,22.0,1385.0415512465374
12627.0,flat,4,4,3,North,61,pioneer park,3.6,0,1,0,0,3.0,Mid,25,45.5,2851.033499643621
7392.0,flat,3,4,3+,West,85,ss the leaf,1.78,0,0,0,0,6.0,Newly House,24,15.0,2408.008658008658
6049.0,flat,3,3,3,South-East,71,chd avenue,0.98,1,0,0,0,0.0,Mid,19,0.0,1620.102496280377
12818.0,flat,3,3,3,South-East,60,ireo skyon,2.82,0,1,0,0,2.0,Relatively New,30,46.5,2200.0312061163986
16050.0,flat,3,4,3+,North-East,72,tata primanti,3.21,0,1,0,0,15.0,Relatively New,30,35.0,2000.0
2055.5555555555557,flat,3,2,2,North-East,113,la vida by tata housing,1.9,0,0,1,0,10.0,Relatively New,30,25.5,9243.243243243243
